buyer_id,id_new_ip2_3m,id_new_ip3_3m,no_unique_umid_14d,no_unique_ip2_14d,no_login_14d,id_ip_same_seller_14d,id_ip3ua_same_seller_14d,avg_price_per_order_usd_14d,std_price_per_order_usd_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_usd_14d,std_shpfee_per_order_usd_14d,id_susp_paymethod_14d,no_acct_umid_3m,max_cancel_rate_14d,max_avg_price_seller_usd_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_usd_14d
12489474,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12494377,1,1,2,2,20,0,0,7.907094458713011,3.7784399215675237,0.3782936468443224,0.25755567668367696,0.8962181450658654,0.4722651759156417,0,0,0.16125343092406222,9.524887874065612,0.6562071155129556,1.2445307852789034
12504126,1,1,1,1,11,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12517672,0,0,2,1,9,0,0,32.53612202593547,0.0,0.2859276964445772,0.0,0.0,0.0,0,0,0.26104417670682734,23.77735391303895,0.3646312932016512,0.98939515371949
12521964,0,0,1,2,7,0,0,0.8511803471429352,0.0,0.8610555555555556,0.0,1.7016800222769597,0.0,0,0,0.13406044080890706,2.4452483183771294,0.6459395331738357,0.8369685173257899
12525551,0,0,2,3,25,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12536269,0,0,1,1,8,0,0,5.831317100338686,5.4553718395605575,0.5601089353695177,0.06075720939212047,0.5649577673959506,0.12514002624881818,1,1,0.20084745762711864,10.537365616123465,0.5670205469025535,1.3683399716433255
12537391,0,0,3,3,33,0,0,3.6414250796704657,1.9049004982197009,0.3293573373373374,0.25566818322732854,0.40840320534647034,0.25009486560398775,0,0,0.9720492380827981,6.336400530168349,0.649218011902507,1.6091746686854083
12537391,0,0,4,3,34,0,0,3.6414250796704657,1.9049004982197009,0.3293573373373374,0.25566818322732854,0.40840320534647034,0.25009486560398775,0,0,0.9720656247764168,6.336647864631284,0.6492180119025072,1.6099375806036293
12542870,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12542870,0,0,2,1,2,0,0,2.9268896383163705,0.0,0.27118644067796605,0.0,0.7827728102474014,0.0,0,0,0.11480479319675299,2.340372067387985,0.3060775708281517,0.758590612511343
12563347,0,0,2,5,12,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1257820,1,1,1,3,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12593805,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12611347,1,1,1,3,11,0,0,26.750409950193806,0.0,0.0,0.0,1.055041613811715,0.0,0,0,0.6206896551724138,23.0189245665662,0.004438996561246314,4.227882435772961
12613267,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12621514,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
12651570,0,0,1,2,2,0,0,4.084032053464703,0.0,0.6,0.0,0.27226880356431354,0.0,0,0,0.17728030724139673,0.9700056097863698,0.5087179552109988,0.33766304894927884
12663125,0,0,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12669525,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12694411,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
12698237,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12702949,0,0,1,3,18,0,0,6.724658271713554,3.7052376003654004,0.26781322055137846,0.23270439178678937,0.32536122025935466,0.26947735200921463,0,0,0.2239858906525573,10.288333453978924,0.639316419215521,1.7251669834311094
12724059,0,0,1,4,17,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12739227,0,1,1,2,12,0,0,41.40754720873935,0.8021796554411422,0.0,0.0,0.5445376071286271,0.0,0,0,0.6292795094532447,45.17432566546323,0.03549183835844222,0.6266042058869777
1274143,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12747459,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12750813,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12805396,1,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12828480,0,1,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12844278,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12846551,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1284728,0,0,1,5,8,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12860350,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1287910,0,0,1,3,5,0,0,12.73196992667621,0.0,0.42455006922012,0.0,0.5105040066830879,0.0,1,0,0.1848341232227488,3.0097471863282372,0.11844271476852032,0.7183074782860667
12893904,1,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12893904,0,0,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
12897988,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1293862,0,0,1,2,15,0,0,9.529385435684011,3.850430258931265,0.32926165905040666,0.20208183815427952,0.18151253570954237,0.13132246932409683,0,0,0.16381082933516106,13.252745522433248,0.5224879373721592,1.1142350011709847
1294005,1,1,1,1,2,0,0,54.86216391820918,0.0,0.45392953929539276,0.0,0.0,0.0,0,1,0.08823975907569094,2.2582233940202303,0.4020448060354707,0.129863777700411
12940129,0,0,2,2,3,0,0,0.5717644874850585,0.0,0.263157894736842,0.0,0.5445376071286271,0.0,0,0,0.12870275791624106,0.7811483181309886,0.2927478151815679,0.5095443256342452
12942144,0,0,1,4,9,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12956499,0,0,2,2,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
12988840,0,0,1,4,11,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13018356,0,0,1,3,13,0,0,3.1854088673006866,3.6332861600743986,0.331289995956897,0.33352987283419916,0.5105040066830878,0.2935582997820424,0,0,0.43506493506493504,14.544162555125741,0.6347913033628054,1.3809956452808734
1302579,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13034908,0,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13041029,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13043479,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13053395,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13124544,0,0,2,5,8,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13153522,0,0,3,2,9,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13155337,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13178484,0,0,1,2,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13182873,0,1,1,5,8,0,0,8.310145880389422,8.213194119833515,0.48342480722799414,0.22104193997320656,2.769484236255752,3.016293841867591,1,0,0.32015861665474876,18.962230543604935,0.7292890733233007,3.5111361468447138
13185301,1,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13193834,0,0,1,2,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.18457943925233644,6.000272845296751,0.2566337959805471,1.0260104618514938
1321052,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13237054,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13287686,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13297925,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13297970,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13298087,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13346483,0,0,1,1,1,0,0,95.83861885463837,0.0,0.217342968315731,0.0,0.4696636861484409,0.0,0,0,0.4416887278807301,130.03239330913485,0.19604299610473425,1.26349905093674
13352301,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13373874,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13376759,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13384109,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13395273,0,0,1,1,5,0,0,0.4900838464157644,0.020420160267323517,0.5774999999999999,0.07749999999999993,0.4696636861484409,0.0,0,0,0.16973795435333897,0.9802993653506873,0.559639791101813,0.7393916378220996
13427202,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13427202,0,0,2,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13428091,0,0,1,4,12,0,0,1.6177077854443322,0.7166544289552661,0.4327102693602694,0.08641905698150562,0.4946216598085029,0.03529590483941026,0,0,0.3425002096084514,3.5335339826618375,0.43766831167175213,1.347467296452383
13437199,0,1,6,3,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13522059,0,1,1,3,6,0,0,3.773191836062112,1.9462326675198578,0.06666666666666667,0.09428090415820635,0.5445376071286271,0.0,0,0,0.17915555994339685,6.224511206474535,0.269706410445122,1.862146583894528
13524646,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1354844,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13555407,0,0,1,1,3,0,0,6.806720089107839,0.0,0.0,0.0,0.0,0.0,0,0,0.288219124448396,7.154361980909894,0.15664381165848165,0.04282197800592071
1359321,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13598766,0,0,2,6,19,0,0,3.059212276848627,0.8886853748339193,0.6464719306482656,0.09262577680211179,0.27226880356431354,0.27226880356431354,0,1,0.23708475432613363,3.6229751327202133,0.7020705963485042,1.164806306273662
13600252,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
13629338,0,1,1,3,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13635438,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13655493,0,0,2,1,21,0,0,27.134062219616258,60.61019692560819,0.35644498282382586,0.2530401133093151,0.2441910831967437,0.24526487185658144,0,0,0.5278573474649098,87058.4114949866,0.6277152183548786,1.17134819064256
13680017,0,0,2,2,7,0,0,15.080628693422872,0.0,0.2944108280254777,0.0,0.4696636861484409,0.0,0,0,0.1635322976287817,9.264514740719378,0.2670319867722061,1.4363705170366083
13683793,0,0,1,2,14,0,0,1.5589884801422957,0.4412229242292075,0.6372667643986115,0.08627751064747075,0.3380670977590226,0.24099591691028463,0,0,0.1337916446324696,3.9377807016072,0.6030495940396489,0.9688610784267523
13690519,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13698206,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13724395,0,0,1,1,5,0,0,3.0630240400985276,0.0,0.4,0.0,0.4696636861484409,0.0,0,1,0.16902441580215866,3.4946092888557874,0.35197710075673605,1.188891685028473
13745936,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13746109,0,1,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13755070,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1375700,0,0,1,1,2,0,0,1.5686086445349015,0.0,0.310195162835249,0.0,0.13613440178215677,0.0,1,0,0.2647058823529412,1.3761077337925565,0.24162593210939193,0.192088728316456
137632,0,0,1,4,15,0,0,5.9964481297004415,2.9320269135365766,0.17900900872661465,0.2231240474373128,2.6410073945738417,0.15005691936239293,1,0,0.40441176470588236,6.041440765040883,0.597801153408912,0.9716264692503476
13778344,0,1,0,1,5,0,0,1.3273104173760284,0.6806720089107838,0.30999999999999994,0.30999999999999994,0.4696636861484409,0.0,0,0,0.17297297297297298,3.35173680584806,0.7209111794074965,0.7149388560081523
13792688,0,0,1,1,9,0,0,5.086661922590288,1.080226478141414,0.450925,0.18667500000000006,0.3403360044553919,0.3403360044553919,0,0,0.17554309740714785,1.793246153813073,0.6315416763332975,0.43139815416941024
13817,1,1,1,2,7,0,0,9.529408124750974,0.0,0.2473118279569893,0.0,0.9529408124750974,0.0,1,0,0.22085201793721973,12.202609515888561,0.25127502680029273,1.3382977712655055
1381747,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13819745,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13824041,0,0,1,4,12,0,0,14.477326402858282,11.74848927588816,0.22745370370370374,0.17756411977754155,0.18151253570954237,0.2566974897411655,1,0,0.49979629252393565,87094.78707112938,0.3680523977083675,0.5418466100190055
13825364,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13829466,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13832567,0,0,1,3,7,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
13848603,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13868174,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1389864,0,1,2,4,10,0,0,4.415451254603363,0.0,0.75288,0.0,0.5445376071286272,0.0,0,0,0.14282666666666666,7.141241027865723,0.6293771257836848,1.260812942133794
13908810,0,0,1,4,8,0,0,34.714272454449976,0.0,0.3276203032300593,0.0,0.0,0.0,1,0,0.3203309692671395,29.406978683278957,0.49765502824945046,0.8380877554800085
13925039,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1392992,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13932291,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
13958412,0,0,1,3,7,0,0,0.8009013747513919,0.2657115479355894,0.5299529914529915,0.16379984442908238,0.4946216598085029,0.03529590483941026,0,0,0.1820869499298791,1.4196281192263196,0.538717527781651,0.6819330244961351
13966428,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
14018704,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14034572,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14054657,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14054737,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14061500,0,0,1,1,9,0,0,11.911760155938717,0.0,0.0,0.0,0.0,0.0,1,0,0.26122441015751374,87060.84283704439,0.0,0.0
14070430,1,1,2,3,3,0,0,3.1481080412123754,2.467436032301592,0.29338235294117637,0.11838235294117655,0.6432350484206908,0.1735713622722499,0,0,0.2957685037080122,1.930482866977509,0.42537825165908644,0.41046892427645076
14070430,0,0,3,4,6,0,0,3.1481080412123754,2.467436032301592,0.29338235294117637,0.11838235294117655,0.6432350484206908,0.1735713622722499,0,0,0.2957685037080122,1.9304828669775085,0.42537825165908644,0.41046892427645093
14080728,0,1,1,3,9,0,0,5.807947361366082,2.9035694808347587,0.4142488888888889,0.17506706823456802,0.0,0.0,1,0,0.28805981799613617,7.153339377969921,0.7088734263279022,0.20754555325569451
14080728,0,0,2,3,10,0,0,5.807947361366082,2.9035694808347587,0.4142488888888889,0.17506706823456802,0.0,0.0,1,0,0.288049430182014,7.153339377969922,0.7088718273656319,0.20755227997331904
14091055,0,1,1,3,5,0,0,6.8237368893306085,0.017016800222769746,-0.0025000000000000217,0.0025000000000000217,0.0,0.0,1,0,0.28826450781196183,20.973643823486416,0.1568116241342469,0.04293236066340375
14095796,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14125615,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14138642,0,0,2,6,26,0,0,6.116859008076759,2.3968883341888563,0.3860617909008396,0.22526685201498123,0.6806720089107838,0.0,0,0,0.24034789987271957,13.249892920509012,0.5952743268654737,1.341128494717157
1414072,0,0,1,2,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14148783,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1415873,0,1,3,2,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14160172,0,0,2,4,20,0,0,8.165947216981694,3.860870123651281,0.11072112318840581,0.13610792436918678,2.3313016305194347,0.8300640956466175,0,0,0.4515289525048796,16.018275516624197,0.4822267191925092,3.3316878681278608
14204549,0,1,1,2,7,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14234713,0,1,1,1,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14252114,0,0,26,4,62,0,0,8.670458392820615,3.0062384635988804,0.5709653488251367,0.18038775469448035,1.6650598681975595,0.6372015824600034,0,0,0.17507418397626112,1.7265563905101136,0.6729074872570359,0.7299293671775463
14252114,0,0,27,4,63,0,0,8.670458392820615,3.0062384635988804,0.5709653488251367,0.18038775469448035,1.6650598681975595,0.6372015824600034,0,0,0.17490118577075098,1.7267924394288794,0.6729176776131591,0.7301945413098861
14261048,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14273259,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14275765,0,1,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14282474,0,0,4,4,18,0,0,1.3827851861022573,1.2376458911597117,0.39345158476301245,0.4005417972221152,0.18151253570954237,0.2029371843074474,1,0,0.28810692244171515,7.1540256105156335,0.7108494209857067,0.9699040152992436
14283863,0,0,2,4,12,0,0,16.472232363551687,45.48987060842276,0.1920350857914867,0.2126845469927796,0.9741172749745437,1.723137004250732,0,0,0.5409836065573771,49.40474231658047,0.4548462470433055,4.783988101619072
14286277,0,0,7,6,26,0,0,4.934872064603184,2.7120060558846157,0.3064672746781116,0.18352092446090718,0.25355032331926697,0.2549284791086967,0,0,0.1794071762870515,4.326322755959118,0.46931544053992236,0.782716868512251
14291791,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14304640,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1430608,1,1,1,2,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1430777,1,1,1,3,15,0,0,12.300219671424102,10.347669399744122,0.2694981212732914,0.2500099002109424,0.3275734042883147,0.26902560145327986,0,0,0.38910505836575876,28.73523182617715,0.5257813126650707,2.875868660818691
14311371,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14321326,0,0,2,3,16,0,0,3.9887379722171934,0.0,0.5930555555555556,0.0,2.824788836979753,0.0,0,0,0.17871621621621622,4.0454971023439,0.5610315258723046,0.6556958487592567
1433476,0,0,1,3,9,0,0,251.78057609609894,0.0,0.07501875468867229,0.0,1.0210080133661759,0.0,0,0,0.3947706698028061,136.75967905235137,0.16520821818574125,1.0423950486422142
14337020,1,1,1,2,8,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14352577,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
14353110,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14367370,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14367932,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14389331,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14389331,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14394907,0,0,2,5,20,0,0,11.636875627083024,9.841273380707879,0.33110335327618434,0.20783945616175858,0.5525598129479329,0.8091004542989246,0,0,0.27672955974842767,16.694338295148643,0.843022694803842,4.553450692252299
14404672,0,0,1,1,8,0,0,115.61214071349664,6.772686488662302,0.055864369093941095,0.055308504724847156,0.0,0.0,0,0,0.5752574654199164,240.53091255932566,0.2558281486004855,1.563631869131828
14405406,0,0,1,2,23,0,0,4.368107422419943,4.576288926008261,0.4202509894576039,0.16120796245578797,0.3465239318091264,0.24534176048518197,1,0,0.29411764705882354,10.269121178393041,0.6709074878374175,0.6939559797558927
14423265,0,0,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14426904,0,0,1,4,8,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14427528,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14453448,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14464290,1,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14488073,0,1,1,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14492607,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
14497431,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14513496,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14547032,0,0,2,4,13,0,0,5.617858358344264,3.6792203307697764,0.38017825679475176,0.20621861005271294,1.4294112187126462,0.1925231173058742,1,0,0.1931482847657691,7.055791706788487,0.5010005920740354,1.8307479699486733
14564141,0,0,1,3,6,0,0,2.858754370224401,0.0,0.23638181818181817,0.0,0.5445376071286271,0.0,1,0,0.1799203018655006,2.7886865495498414,0.43588951371921203,0.9381511787133177
14576359,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14578684,0,0,1,2,5,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1458564,0,0,0,1,1,0,0,1.2047894557720875,0.0,0.8389444949954504,0.0,0.3403360044553919,0.0,0,0,0.1456884561891516,1.3781017157982993,0.8246198479867467,0.786738437599058
14601614,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14602574,0,0,1,2,13,0,0,3.5172742867562996,2.282510761638327,0.37936954704065956,0.19662429017740132,0.43487378347077854,0.4225828147278913,0,0,0.2509090909090909,4.511732679463404,0.7205098581147188,1.1360189901572408
14639056,0,0,3,5,13,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14641442,1,1,1,3,20,1,0,82.75140620651162,100.66649911339748,0.38791964066217494,0.294678839801884,0.34033600445539197,0.4813077932646854,1,2,0.9989733059548255,477.5267140725894,0.6237712882755645,0.7460357911576074
14641442,0,1,2,4,21,1,1,82.75140620651162,100.66649911339748,0.38791964066217494,0.294678839801884,0.34033600445539197,0.4813077932646854,1,2,0.9989733059548255,477.5267140725894,0.6237712882755644,0.7460357911576072
14642613,1,1,1,6,9,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14657817,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
14665996,1,1,1,1,9,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14685099,0,0,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1469077,0,0,2,3,15,0,0,7.94541629281469,3.0172888523511796,0.30240086183668685,0.26241804565369536,2.168426542672926,0.9724858181552216,1,0,0.9720613350472868,14.508975616320342,0.6947234335480772,2.1276598761425234
1470070,0,0,6,7,37,0,0,5.603632313358029,6.089482110220165,0.23989898989898992,0.2792088937815149,0.15315120200492638,0.22766927038596052,0,0,0.18977058555923831,13.537529862694772,0.7313028905534209,1.6750640562279375
14700717,0,0,1,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14704539,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14720227,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
14734740,1,1,1,1,1,0,0,1.7918690634576386,0.0,0.780625,0.0,0.5445376071286271,0.0,1,0,0.15460057061340943,2.657419186571089,0.7343847033204021,0.9373062342703813
14734740,0,0,2,2,2,0,0,1.7918690634576386,0.0,0.780625,0.0,0.5445376071286271,0.0,1,0,0.15460057061340943,2.6574191865710888,0.7343847033204017,0.9373062342703818
14739873,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14745187,0,1,1,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
1477537,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14783842,0,0,1,1,1,0,0,0.45945360601477914,0.0,0.775,0.0,0.5445376071286271,0.0,0,0,0.1396407514054573,0.5365451667986464,0.7054349882675314,0.4377971314201451
14790582,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14790582,0,0,2,2,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14810428,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14826614,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14838402,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14842057,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14851516,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
14858629,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
