buyer_id,label,id_new_ip2_3m,id_new_ip3_3m,no_unique_umid_14d,no_unique_ip2_14d,no_login_14d,id_ip_same_seller_14d,id_ip3ua_same_seller_14d,avg_price_per_order_usd_14d,std_price_per_order_usd_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_usd_14d,std_shpfee_per_order_usd_14d,id_susp_paymethod_14d,no_acct_umid_3m,max_cancel_rate_14d,max_avg_price_seller_usd_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_usd_14d
22677094,0,0,1,0,1,1,0,0,0.3373111397342687,0.0,0.3531999999999999,0.0,0.4797870262144823,0.0,0,0,0.1184573002754821,1.2156275079772514,0.39273674502390615,0.5885104065463851
23080012,0,0,0,3,6,21,0,0,48.016925567921795,50.05433297273367,0.24898056765698448,0.12060636668228543,0.1602887986006091,0.22668259287747097,1,0,0.35402920210933564,155.46790906220195,0.36918248126126063,1.1238001196651772
23197805,0,0,1,2,2,5,0,0,36.24209476883324,0.0,0.0,0.0,7.387811625954468,0.0,0,0,0.16308243727598568,9.714590066624517,0.008744519478281518,1.590744988215683
23306738,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
23479077,0,1,1,4,1,7,0,0,5.345935555042011,3.109222498184419,0.013333333333333341,0.018856180831641277,0.5711469610087619,0.06461790226934147,0,0,0.13004484304932734,6.972262832036473,0.10397401999131259,0.7662293334854429
23845488,0,0,0,0,3,5,0,0,1.537300212907664,1.1201636375075656,0.6938722222222222,0.09380555555555559,0.4693568734706892,0.08691793953160909,0,0,0.10270967741935484,2.3394678000934617,0.6956036752744382,0.32649112016418813
23957783,0,0,0,1,3,8,0,0,4.5491111192053575,2.7238456977618566,0.5293937467418388,0.08869822481533987,0.2259866427821837,0.24889510108045065,0,0,0.2702169625246548,4.546070717271637,0.6461081321427039,0.8359745706829684
24214945,0,0,0,2,5,12,0,0,1.2336774357789257,0.0,0.5263157894736843,0.0,0.9252580768341944,0.0,0,0,0.13321225295312186,1.1145802262273068,0.3685848009564613,0.6254045193538023
24374144,0,0,1,1,2,4,0,0,5.211122026365504,3.410546119513425,0.6039916009638076,0.12720486535241565,0.7310681100912153,0.3230895113467074,0,0,0.3171639861405596,4.095411101741852,0.6220170280911713,1.0530315172107856
24765444,0,0,0,1,3,9,0,0,0.5018136198761525,0.0,0.7971830985915493,0.0,0.4809047190479795,0.0,0,0,0.15278006929549579,0.9022529566843374,0.8029189555528398,0.8449800469008104
24815080,0,1,1,0,3,11,0,0,3.736045945650874,1.118314656800418,0.4651612791973607,0.2701495110529494,0.5875652712336776,0.14589791709039537,0,0,0.22864523024850805,4.080045884340694,0.7186467667864102,1.0266406277588185
24815080,0,0,0,0,4,11,0,0,1.11335961697282,0.4622520814228314,0.2701008040321613,0.2701008040321613,0.4729096837152549,0.0,0,0,0.15026708555127763,2.2224068988810703,0.5714046115973462,0.40812942056296836
24821678,0,1,1,1,2,5,0,0,19.194370960262834,0.0,0.49918166939443537,0.0,0.34848168046955036,0.0,0,1,0.05328292506085245,2.145997144727063,0.37638724782411076,0.13806019864862887
2491436,0,0,0,1,1,4,0,0,16.020714614466193,0.0,0.3739130434782609,0.0,0.6953435162528729,0.0,1,0,0.3164200140944327,7.758411459512149,0.3667575236175358,1.2406449476582329
2493759,0,0,0,1,2,27,0,0,6.522322182451949,0.0,0.5063157894736842,0.0,0.4797870262144823,0.0,1,0,0.1271690629647992,1.836913626226581,0.5444634641896345,0.4002782061541141
24959049,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
24998580,0,0,0,1,1,18,0,0,21.895986804159037,19.592076312627835,0.18423864522417158,0.048857650817829126,0.17888726264103585,0.21476827925817557,0,1,0.28945868945868947,15.072028029707308,0.27994289993124777,0.9772961547377745
25141540,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
2525495,0,0,0,0,3,5,0,0,3.4611505837130974,0.0,-0.009999999999999929,0.0,0.0,0.0,0,0,0.13363008796926892,22.00876922075799,-3.809759398361373E-5,6.127343632969832E-4
25331225,0,0,0,1,2,6,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
25440345,0,0,0,0,1,2,0,0,1.837356927686747,0.0,0.2945263157894737,0.0,0.5483010825684115,0.0,0,0,0.17077480743090168,2.035718911378465,0.5407781153366211,0.7902250794710979
25660621,0,0,1,1,2,13,0,0,2.1122868579981326,0.021396775180830385,0.33415625,0.29084375,0.0,0.0,0,0,0.16352754796690724,2.2095098487867055,0.7013954253801352,0.7018164446720047
25724697,0,0,0,1,5,24,0,0,17.794570691603084,16.751555417223777,0.44283350859453996,0.09500742163801812,2.412842001397469,1.8565671883951707,1,0,0.20106613359986672,4.415777967464079,0.799390211827968,1.1796747017023794
25754487,0,0,0,1,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
25891940,0,0,0,2,3,14,0,0,1.0891397276240833,0.25501248805710275,0.4393260473162453,0.29832429142372385,0.4925349906791183,0.028505315117677805,0,0,0.16542473919523099,1.8550940616830545,0.6614016278757451,0.932656880140858
25976011,0,0,0,1,2,6,0,0,16.720151028929028,0.0,0.16089541797831408,0.0,0.5575706887512806,0.0,0,0,0.1773758099352052,7.263614565827414,0.4396334992888302,0.8184441996015662
25976999,0,1,1,3,1,9,0,0,84.44432054972089,0.0,0.2533735904861668,0.0,5.435880996020657,0.0,1,1,0.5652173913043478,16.914239526538204,0.5118602084580856,1.8764020657756684
26255700,0,0,1,1,2,9,0,0,8.33219698002695,0.0,0.7282336894748807,0.0,0.41817801656346043,0.0,1,0,0.17368716652625668,5.32293046622599,0.7291022555348767,0.22830696811835405
26517351,0,0,1,1,1,7,0,0,2.7072365951815316,0.0,0.5,0.0,0.5825699002289372,0.0,0,0,0.09959045699798479,2.340479848080157,0.5376355751979469,0.9518743813617639
26687439,0,0,1,0,1,2,0,0,3.187000042428892,0.0,0.4618055555555555,0.0,0.9595268944947201,0.0,0,0,0.11910882604970009,5.131471758442065,0.3761322594076235,1.1374896655532598
26882467,0,0,0,1,4,4,0,0,5.226808650019862,0.0,0.4966442953020134,0.0,0.5575262560021186,0.0,1,0,0.15606361829025844,5.02118822071208,0.5720339253746334,0.6438164519237044
2699699,0,0,1,2,2,5,0,0,0.6605763404402293,0.0,0.0,0.0,0.5562748130022983,0.0,0,0,0.19246861924686193,0.6750992619175628,0.034727213184476344,0.732044266531967
27044923,0,0,0,20,3,42,0,0,101.82634703320262,23.498589399071495,0.17151200463199834,0.05054199365636469,0.48090471904797943,0.0,0,0,0.6367560900400864,143.15218697148626,0.21862985280530198,1.4007363004588849
27044923,0,0,0,24,3,50,0,0,101.82634703320262,23.498589399071495,0.17151200463199834,0.05054199365636469,0.48090471904797943,0.0,0,0,0.63508126341613,143.00952047512052,0.21781487827643708,1.4085351764556104
27044923,0,1,1,17,2,27,0,0,233.45843545988473,171.97763604903685,0.15495021403493375,0.05098037717871153,0.5266381352690992,0.3120239181685628,0,2,0.613947696139477,177.1514121345769,0.20807975531110362,1.303391381651577
27045693,0,0,0,18,5,37,0,0,148.26562460060123,78.55089954899313,0.14037864051858961,0.044654443862570344,0.3652319091035571,0.24726774175827737,0,10,0.7635528330781011,306.9989531176596,0.1865372862730503,1.3801562939257368
27113653,0,0,0,1,3,5,0,0,3.4116356517968986,0.0,0.2167999999999999,0.0,0.20908900828173022,0.0,0,0,0.10832025117739404,4.048134844502731,0.23609319844511625,0.573999094845103
27188822,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
27271624,0,0,1,2,4,8,0,0,1.887028299742615,0.9883142590169403,-0.003749999999999973,0.003749999999999973,0.0,0.0,1,0,0.33260723735824715,23.07528604202842,0.1440533433621648,0.004125738498815233
27514700,0,0,0,1,2,8,0,0,138.2775308103176,10.349377893930717,0.3809757990286092,0.1370864121988822,0.01161605601565168,0.01642758395862018,0,0,0.657600420057758,247.30338188497493,0.36254686320049384,3.443688559874009
2777841,0,0,1,2,3,6,0,0,3.116144526513298,1.8067121155875725,0.4899001769377104,0.2483364301230331,0.5108100446319184,0.19327962501793647,0,0,0.3333333333333333,6.919431825567453,0.8203301278422546,0.9983960400014659
27797301,0,1,1,1,3,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
27801588,0,0,1,1,7,12,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
27917378,0,0,1,1,1,17,0,0,34.497421235562435,44.53270305000368,0.0751857142857143,0.12979694267019778,0.9409005372677859,1.0201648678072075,0,0,1.0,137.37150699209852,0.3881839988704595,1.1999305315382505
27955117,0,0,0,0,3,10,0,0,2.9504782279755264,1.6457127044855004,0.3666666666666667,0.26246692913372704,0.5064600422824133,0.03614068470896444,0,0,0.15432906094690035,3.728190162893223,0.7030761396775121,1.0315100840357023
27955117,0,0,0,0,3,16,0,0,2.9504782279755264,1.6457127044855004,0.3666666666666667,0.26246692913372704,0.5064600422824133,0.03614068470896444,0,0,0.15461596197147862,3.760324512747207,0.7025482274894134,1.0384853325581058
27955117,0,0,0,0,5,20,0,0,4.363619896803042,4.840995012554011,0.4396538461538462,0.09103811188196935,0.5294532328551224,0.03264543331683929,0,0,0.1989354624085163,4.855587050946292,0.45991572782892004,1.0344915185945147
27955117,0,0,0,0,5,20,0,0,4.363619896803042,4.840995012554011,0.4396538461538462,0.09103811188196935,0.5294532328551224,0.03264543331683929,0,0,0.19907407407407407,4.85885623295158,0.4599202221363994,1.0393240619798552
27992572,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
280824,0,0,0,3,3,9,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
28123236,0,0,1,0,4,27,0,0,2.807265083950428,2.221494473913872,0.5381876060430972,0.0968269376266335,0.8537294360458856,0.017440069316132144,0,0,0.15764566696243715,1.654911900982785,0.6602146628235637,0.677297831834446
28435465,0,0,1,1,2,15,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
28510899,0,0,0,2,3,18,0,0,1.5362919648090974,0.5010645378118201,0.5414616402116402,0.06467592592592597,0.8344122195034476,0.1390687032505746,0,0,0.1669205342617634,1.1599519340830564,0.5937719863199931,0.2553578503193485
28799774,0,0,1,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
29319911,0,0,1,1,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
2956345,0,0,0,1,2,4,0,0,5.81499764143523,1.1914653830470385,0.5590519025535688,0.120062083832,0.08828202571895276,0.12484963808551336,1,0,0.19523729099814222,6.549168332652488,0.6912836881032165,0.7568493965465359
29612702,0,0,0,1,3,10,0,0,198.02008569950297,182.26328333919324,0.39731423793598647,0.17871158041348328,0.0,0.0,1,0,0.26660349153809193,143.5229231373504,0.4001886371788267,0.6415814277746055
29624730,0,0,0,2,4,17,0,0,7.437185646785853,3.2013269997047753,0.30761904761904757,0.2619939242168234,0.8170286315971257,0.12168511534425275,0,0,0.3042141436064388,15.23157883981001,0.7395096557257615,2.438303971722777
29741349,0,0,0,3,2,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
2989624,0,0,0,1,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
2990500,0,1,1,1,3,4,0,0,19.065307231812447,0.0,0.5947111111111112,0.0,0.0,0.0,0,0,0.21570386988222098,15.057609329821481,0.548488197338505,1.0307966449071453
30655803,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
3074485,0,1,1,2,6,21,0,0,108.59171477902711,101.87502651756407,-0.001973991330443554,0.02197399133044354,0.0,0.0,0,0,0.394605737845731,135.09387669232592,0.15815776172810456,1.033988842497652
30836004,0,0,0,0,3,32,0,0,11.191949437630413,8.505595077105493,0.15580873352165722,0.13152163725294125,0.40851431579856284,0.4481966344901086,0,0,0.22984174830444612,11.852438566922661,0.37497051099002104,1.1671194875735735
30836004,0,0,0,0,1,23,0,0,9.530610014933961,9.664821980457038,0.3752882867530107,0.17385212191862257,1.413865149714175,0.8704918310878561,0,0,0.556480977692211,6.5467871934431345,0.7248809446725774,0.9444230981362697
30836004,0,0,0,0,1,4,0,0,3.6743026295615673,1.5496359346089728,0.1387677725118484,0.1387677725118484,0.5483010825684115,0.0,0,0,0.24900944191535998,2.4251012593031986,0.37369701174437375,0.5291268882311534
30844697,0,1,1,1,1,1,0,0,1.0430152743793093,0.0,0.9375,0.0,0.48674046137701105,0.0,0,0,0.12789108494533222,1.6570149300896964,0.8467659022466337,1.0224863596571616
31042332,0,1,1,1,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
31377704,0,0,0,1,1,4,0,0,122.50531166676934,86.22451334065254,0.0,0.0,0.18276702752280383,0.25847160907736594,0,0,0.6877562975981254,126.22656929518622,0.0852752913599577,2.0078410711137216
31380711,0,0,0,0,1,2,0,0,47.94393544563559,0.0,0.31049999999999994,0.0,17.661725312822973,0.0,0,0,0.23,55.076978577995895,0.324627990193038,11.378306579835028
31386377,0,0,0,4,3,17,0,0,35.7281409054691,23.36754079062604,0.5554917103226605,0.18337918665526765,0.4413749526683439,0.31209922207767743,0,4,0.7529256131067468,254.88584445470906,0.3158384733722344,1.1766234586997741
31422680,0,0,0,1,3,3,0,0,0.680530486232586,0.24147855963091758,0.3303846153846154,0.3303846153846154,0.48086639580182733,0.0,0,0,0.19047619047619047,0.9957399877864445,0.7001935366556086,0.8936135162716164
31499002,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
3160577,0,1,1,2,2,3,0,0,0.36192630020962036,0.3334172160432526,0.295,0.295,0.34767175812643647,0.0,1,1,0.1787224048849225,0.4980211957017904,0.4732623841848045,0.19878477034578743
31949300,0,0,0,2,3,3,0,0,27.40820036488847,0.0,2.500000000000468E-4,0.0,1.2336774357789257,0.0,1,0,0.26137184115523465,13.09897975980082,0.0573649632848632,2.9111497102574138
32072511,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
32268351,0,0,0,1,7,11,0,0,1.3638989428889237,0.0,0.39495287321374273,0.0,0.5825699002289372,0.0,0,0,0.21237148154390695,1.2645416910470582,0.44897482810164524,0.6113746589154082
32708218,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
32824374,0,0,0,1,2,12,0,0,2.6206519334671126,1.129150341057437,0.4373666666666666,0.20596666666666666,0.8189319491034434,0.12196858816434264,0,0,0.16099773242630386,1.568796857184244,0.7119936278051086,0.32365849103328237
3373434,0,0,0,1,2,3,0,0,418.1083202273665,0.0,0.07693491306354824,0.0,0.0,0.0,1,0,0.3531718441471758,260.6412051851429,0.20556956547771305,1.6198205274411863
3381410,0,0,1,2,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
3413138,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
3446067,0,0,1,1,2,10,0,0,4.53674452309824,1.8714841494786356,0.3369314586218608,0.2887732362718119,0.8361130564239867,0.29604023191606527,0,0,0.17663357192334334,3.5195264017549928,0.7799702491179547,0.9989808173460443
3514970,0,0,0,1,3,8,0,0,172.82907040125136,89.80195522544396,0.2201671620110673,0.04306039233152145,0.4751942715592899,0.0032308951134670904,0,0,0.5522900763358779,154.5676318711529,0.20681468440540593,1.2101519537990075
3558112,0,0,0,1,3,15,0,0,2.4263385484372915,0.0,0.5358266666666667,0.0,0.41817801656346043,0.0,0,0,0.15373374987403002,1.3249798767351364,0.6267318545052748,0.47831457484605144
3598145,0,0,1,2,4,15,0,0,167.64292041788502,10.414155391424396,0.10831597325282731,0.05676098532540654,0.0,0.0,0,0,0.5521317952966669,188.9028726321367,0.24949217621274672,0.9873105440088438
363142,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
3745350,0,0,1,1,5,41,0,0,3.0801598697951076,2.0746447227638956,0.29110556348074185,0.2756903749140277,0.4268900585751992,0.2612160192960162,0,0,0.16884017758046616,4.216328357800594,0.6943052909699844,1.1268443250434836
3745350,0,0,0,2,8,60,0,0,5.239738335271242,5.439355587330167,0.40919225118952124,0.31630953191780853,1.0384888607872953,1.1943959242635673,0,0,0.2792452830188679,12.162288604078757,0.7495823172090738,2.2427905193845197
3745350,0,0,0,2,8,67,1,0,4.008937070193856,4.745902578757535,0.3276048438718619,0.28646074447773534,0.9021539483408442,1.0795908610187879,0,0,0.16208597603946442,5.09298038627707,0.7501844394943393,1.2049160042047702
3745350,0,0,0,0,6,39,0,0,3.382890907224844,1.6645351242090916,0.4089618842900434,0.27714632680979906,0.675476558645648,0.21540995575167837,0,0,0.20567375886524822,5.306029635477126,0.8382468068187139,1.1997499005329735
3863463,0,0,1,2,2,3,0,0,1.1638360594044226,0.0,0.0,0.0,0.9756709480037076,0.0,0,0,0.12421493370551291,0.9091467164475157,0.0281849603436202,0.461587797267979
3864567,0,0,0,5,5,24,0,0,2.0106553115968073,1.1067087404680724,0.021025641025641067,0.021025641025641067,0.4797870262144823,0.0,0,0,0.14705882352941177,2.9635235482239413,0.09303506321699863,0.6197611863947275
3864589,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
3889724,0,0,0,1,2,9,0,0,153.46787678513908,0.0,0.07999999999999997,0.0,0.0,0.0,0,0,0.6027201145311382,122.95081602311332,0.14582476818172033,0.0
3924529,0,0,0,2,1,6,0,0,4.0334398386438775,1.7854054001133897,0.6069328859060402,0.17293288590604025,0.6511075355499887,0.03426881766052578,1,0,0.27782072854609124,6.011258052136743,0.8173104864212184,1.3020991480267383
3924529,0,0,0,2,2,11,0,0,4.0334398386438775,1.7854054001133897,0.6069328859060402,0.17293288590604025,0.6511075355499887,0.03426881766052578,1,1,0.2771007600526517,6.035264042005269,0.8158191710382535,1.2987750849640087
3936508,0,0,0,3,4,37,0,0,5.207497127569391,3.2739451149225975,0.1974391764257942,0.22334024609493028,0.784744825485385,0.5030892693436859,0,0,0.40816326530612246,6.3813840947992295,0.7260652660814364,1.6479791102360895
400000192551,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400000208843,0,0,0,2,1,2,0,0,278.7714051084215,0.0,0.0,0.0,0.0,0.0,0,0,0.351678221299209,41.56500879101641,0.027281710707658783,2.6977756134416975
400000348938,0,0,0,1,3,4,0,0,1.307941154071654,0.0,0.17478283758883928,0.0,0.5562748130022983,0.0,0,0,0.09647773734948797,1.1078820525480852,0.6095788519626769,0.29096810206400536
400000506972,0,0,0,1,2,10,0,0,18.93594230635636,18.473538868048202,0.4827142857142857,0.2512857142857142,0.3129045823137928,0.13906870325057458,0,0,0.6742700729927007,41.96981784350845,0.6195470395364325,4.274695794247067
400000690654,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400001096445,0,1,1,2,1,2,1,0,4.7976344724736,0.0,0.1764705882352941,0.0,0.0,0.0,0,0,0.24299065420560748,1.8576330434791737,0.5156009067658684,0.42398560927580464
400001382589,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400001478483,0,0,0,1,4,28,0,0,0.6969078200026483,0.0,0.6000000000000001,0.0,0.4878354740018538,0.0,0,0,0.1872146118721461,2.033137169234317,0.5519760132597616,0.6006523891244088
400001530695,0,0,0,1,3,10,0,0,5.500052268086501,3.007454801413241,0.07623714989227452,0.06541895499398295,0.0,0.0,1,0,0.2125340599455041,46.180028557195584,0.26750453790105005,3.9022274613664334
400001598223,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400001920298,0,0,0,1,1,29,0,0,1.543506153790221,1.0832545615184765,0.2024243753235612,0.15393031564183493,0.6466694701151718,0.28904887172725713,0,0,0.22277184760912958,3.0198631690470354,0.4000915436406271,1.5060008425447984
400002470083,0,0,0,2,2,10,0,0,3.896025187649573,0.0,0.47264150943396227,0.0,0.0,0.0,0,0,0.07524048771521352,1.3153123194315142,0.6361427139102342,0.2087223666710146
400002474748,0,0,0,1,2,15,0,0,2.5496000339431135,0.808744096788407,0.6436693548387097,0.03883064516129031,0.6168387178894629,0.0,0,0,0.18776421370879146,1.462889718419442,0.750855022996538,0.3462746696483653
400002680435,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400002740343,0,0,0,1,6,35,0,0,5.156722028804299,2.4998628093738837,0.3835714285714286,0.2781174567118921,0.3152731224768366,0.22293176282922808,0,0,0.2884012539184953,8.297483589292485,0.6313682975341245,0.9024934314852324
400002872597,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400003156525,0,1,1,1,1,1,0,0,134.85544070810658,0.0,0.05151960784313742,0.0,0.0,0.0,1,7,0.07600771686613286,21.247839835941914,0.1016544285954725,0.0
400003548106,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400003712823,0,0,1,1,3,8,0,0,0.2648249716010063,0.0,0.9808080808080808,0.0,0.0,0.0,0,0,0.09658298465829847,3.3205619957742387,0.7242818084549022,1.0487852606057606
400003776809,0,1,1,1,1,14,0,0,159.60159131931994,189.25023565987226,0.10729114648785903,0.22652373110078516,1.259846351083327,1.3262320401679835,0,0,0.9767441860465116,241.88609378470235,0.6008029884034021,3.356100684444727
400004074958,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400004094056,0,0,1,1,2,7,0,0,0.6969633609391007,0.0,0.8666666666666666,0.0,0.4809047190479795,0.0,0,0,0.20420888542478566,3.1594593964417297,0.5432241355593889,1.083247698876503
400004118877,0,0,0,1,1,8,0,0,3.1978848312469625,0.0,0.45894117647058824,0.0,0.4797870262144823,0.0,0,0,0.10857973824527388,3.041094867043371,0.4786152301370421,1.1216335863428928
400004254026,0,0,0,2,3,15,0,0,2.5148210814911156,0.5496610855919066,0.4981428687180582,0.27526184351452937,0.3031697730862526,0.24910772451385974,0,0,0.40328528327187396,2.903524005813428,0.8162789109189699,1.2495024236411711
400004450758,0,0,0,3,1,12,0,0,3.8284197416384798,0.13451392866124667,0.0012280701754386213,0.0012280701754386213,0.0,0.0,0,0,0.11213872832369942,3.444556439600031,0.02107519081321377,0.582118216946298
400004498917,0,0,0,0,3,17,0,0,3.448045017772357,2.3439237733104785,0.37978942145013556,0.2468574878022849,0.28854283142878767,0.23559423531281037,0,0,0.17724976806514792,1.2580345975663099,0.5943251453116368,0.6544342905677799
400004598622,0,0,0,1,3,6,0,0,2.354224542977352,0.1082649854805724,0.583275,0.12160833333333332,0.9734809227540221,0.0,0,0,0.12661064425770308,2.594084988246217,0.6938720032802467,0.7421519477989328
400004900318,0,0,0,0,1,1,0,0,13.24629398461723,0.0,0.5177215189873418,0.0,3.8939236910160884,0.0,0,1,0.20496224379719524,3.776994828157279,0.3898653491201667,0.9562002006025652
400005266824,0,1,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400005346707,0,0,0,3,2,5,0,0,7.813290426599863,0.0,0.6068965517241379,0.0,0.23988172362368002,0.0,0,0,0.23932628280454368,2.9127205490707966,0.48035371679554895,0.9397028613651398
400005418666,0,0,1,1,2,3,0,0,1.6201503928691938,0.0,0.534,0.0,0.5562748130022983,0.0,0,0,0.2177182919056724,2.2523695885533725,0.5087396133242409,0.42995565861651186
400005560252,0,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400005622354,0,1,1,1,1,1,0,0,4.172061097517237,0.0,0.7391304347826086,0.0,0.0,0.0,0,0,0.25653234235280453,4.162802041984777,0.7429232424509388,0.6018982930925113
