buyer_id,label,no_unique_umid_14d,no_unique_ip2_14d,no_unique_ipisp_14d,id_new_umid_14d,id_new_ip2_14d,id_new_ipisp_14d,id_is_auto,id_umid_same_seller_14d,id_ip2_same_seller_14d,avg_price_per_order_14d,std_price_per_order_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_14d,std_shpfee_per_order_14d,id_susp_paymethod_14d,no_acct_umid_14d,max_cancel_rate_14d,max_avg_price_seller_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_14d,id_susp_device
28293091,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
28322361,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
2834611,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
28408163,0,1,2,2,0,0,0,1,0,0,11000.0,0.0,0.4444444444444444,0.0,3500.0,0.0,1,1,0.12356979405034325,9210.65988909427,0.4649270301054465,7846.286506469501,0
2842903,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
29148064,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
29479787,0,1,2,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
29485340,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
29515147,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
29634999,0,2,7,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
29716877,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3053129,0,2,7,3,0,1,0,1,0,0,242000.0,53740.11537017761,0.4342403628117914,0.017637584111229076,0.0,0.0,1,1,0.06860042034848245,72985.18657830484,0.3842136118241814,2064.7774956400417,0
3056620,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
30592123,0,1,2,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
30709134,0,1,3,2,0,0,0,1,0,0,18500.0,0.0,0.0,0.0,12000.0,0.0,0,1,0.1440730299369043,32983.381508288585,0.05327379156066927,5450.984862635224,0
3074485,0,3,7,3,0,0,0,1,0,0,1584410.0,1486410.0,-0.001973991330443481,0.021973991330443483,0.0,0.0,0,1,0.39647656523445374,1934844.93013274,0.1699558229692684,15526.406962880534,0
30864745,0,1,4,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
31238170,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
31512059,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
31667620,0,2,1,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
31682104,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3169781,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
31841259,0,1,5,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3195491,0,1,6,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
31965370,0,2,5,2,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
31989298,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32317322,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32369483,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32455390,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32480072,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32520461,0,2,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32539568,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32686038,0,1,2,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
32750639,0,1,6,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
329881,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3315328,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3540646,0,2,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3555730,0,2,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3582451,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3621183,0,2,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3738595,0,2,3,2,0,0,0,0,0,0,88803.33333333333,74223.07136074486,0.42126200026614896,0.08367985977037808,107.53333333333333,579.0847222605304,1,1,0.10308347310024513,155328.29926546087,0.46385460091104747,9546.357475712819,0
3854547,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3908865,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
3984371,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400000222537,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400000280780,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400000380270,0,0,1,1,1,1,1,0,0,0,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N,0
400000464575,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400000532319,0,2,2,2,0,0,0,1,0,1,220243.33333333334,84994.69643584959,0.27244722222222223,0.2438005902232599,89148.0,63851.096111708735,0,1,0.19631901840490798,278450.8375,0.6351513595661038,30900.0,0
400000664019,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400000868424,0,2,4,3,0,0,0,1,0,0,61160.42857142857,19929.02394468317,0.43216553072911623,0.1515134643119968,1054.5714285714287,1486.8155671139057,0,1,0.18685075608152532,62888.693081761005,0.5903185890310949,16208.555974842768,0
400000888069,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400000916917,0,1,4,4,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400001190933,0,4,5,3,0,0,0,1,0,1,53576.90909090909,31782.940508319425,0.3324549162485195,0.2292738763328596,1919.4545454545455,2873.515944674315,0,1,0.18346774193548387,57458.48538587849,0.6614196110734213,16510.975369458127,0
400002404861,0,1,5,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400002448133,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400002640973,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400002686692,0,1,2,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400002824805,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400002848291,0,1,3,1,0,0,0,1,0,1,88665.0,0.0,0.09525510204081633,0.0,23000.0,0.0,0,1,0.16674864731923267,89085.04955207166,0.32096399948432,10836.297312430012,0
400002932346,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400003068046,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400003154308,0,1,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400003162109,0,1,3,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400003378550,0,2,1,1,0,0,0,0,0,0,44432.5,9432.5,0.4894431818181818,0.12580681818181816,5714.5,4285.5,0,1,0.09978387823607854,14008.168332993268,0.7778004918074612,6629.605914231856,0
400003398458,0,2,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400003614172,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400003814927,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400003964128,0,1,2,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400004226032,0,1,3,1,0,1,1,1,0,0,18350.0,1450.0,0.6884722222222222,0.06402777777777771,7450.0,550.0,0,1,0.24599436844334804,71119.80147058824,0.7652550480332937,16604.89742541888,0
400004254026,0,1,2,2,0,0,0,1,0,0,12500.0,0.0,0.6428571428571429,0.0,6900.0,0.0,0,1,0.16189567430025445,22659.60056022409,0.7027121515941921,9207.408963585434,0
400004512629,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400004576055,0,2,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400004612741,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400004620768,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400005188722,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400005376899,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400005464610,0,1,2,1,0,0,0,1,0,0,71713.33333333333,68641.80715051788,0.35348,0.296254767837864,2333.3333333333335,3299.8316455372214,0,1,0.19579937458449265,40853.312531904034,0.7558625101729587,11506.388846350179,0
400005560637,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400005682345,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006014022,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006108191,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006110478,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006198340,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006434449,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006666377,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006762108,0,1,5,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006768976,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006852796,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400006972449,0,2,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400007048822,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400007912894,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400007992497,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400008516119,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400008758803,0,1,2,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400008856735,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400009070113,0,1,4,2,0,1,0,1,0,0,28996.0,10086.693412610497,0.5563449572649573,0.10756478202882964,800.0,1131.370849898476,0,1,0.17964071856287425,17164.173955296403,0.5735176277430539,4224.527696793003,0
400009140009,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400009150475,0,1,2,1,0,0,0,1,0,1,14250.0,3250.0,0.42647058823529416,0.07352941176470586,6900.0,0.0,0,1,0.14911862791805622,26573.8,0.3966887323185942,15786.25,0
400009150481,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400009246277,0,2,6,2,0,0,0,1,0,1,20922.5,14733.6865295146,0.6548566220238096,0.14724498830049185,8300.0,2424.871130596428,0,1,0.20232615997014555,67675.87906844242,0.6568716895034767,10734.122341392474,0
400009412437,0,3,7,4,0,0,0,1,0,0,8695.0,1295.0,0.693326923076923,0.19282692307692315,12000.0,0.0,0,1,0.21016499834313904,17060.972344875667,0.7923185712857094,12276.820125493841,0
400009644158,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400009762563,0,1,1,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400009764387,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400010056966,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400010132200,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400010148943,0,1,3,1,0,0,0,1,0,0,79166.66666666667,44453.44631059429,0.41259259259259257,0.15922997146719292,5333.333333333333,4714.045207910317,1,1,0.2145226042939431,101817.96133154002,0.6574285189703075,9987.5507733692,0
400010392833,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400010692941,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400010694724,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400010892056,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400010950316,0,1,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400011094437,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400011112915,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400011322371,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400011406443,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400011480194,0,2,4,3,0,0,0,0,0,1,125913.875,97222.70517533121,0.39297783841087836,0.2610429019036575,5185.125,6319.1070460449555,0,1,0.1487555205587319,118071.5698914447,0.5894766245339335,23790.0,0
400011736130,0,1,5,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400011820477,0,1,3,2,0,1,0,1,0,0,51696.42857142857,22671.144453166155,0.24684515967124662,0.26995840898656853,14553.57142857143,9866.940007015388,0,1,0.21076923076923076,80683.78200692042,0.7890553608371553,17647.02336448598,0
400011894916,0,2,2,2,0,0,0,1,0,0,180000.0,0.0,0.5714285714285714,0.0,1048.0,0.0,1,1,0.18639360171334873,134744.46765566658,0.5915925498371551,12681.554142698556,0
400012018985,0,2,2,2,0,0,0,0,0,1,103833.33333333333,4731.689855526129,0.6538888888888889,0.0157722995184204,8166.666666666667,3982.165100656788,0,4,0.06929740134744947,36862.557349192866,0.4495144714164339,7646.331350892098,0
400012296982,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400012318159,0,3,6,4,0,0,0,1,0,1,56340.333333333336,22811.810980766568,0.2607733058608059,0.18651806381273328,11250.0,5303.300858899106,0,1,0.3225806451612903,79163.75757575757,0.4445313253484547,20201.515151515152,0
400012362713,0,1,7,3,0,1,0,1,0,1,52501.294117647056,48719.738410585174,0.2903663412883116,0.23001177064841338,5076.470588235294,3370.9013302893804,0,1,0.24022346368715083,101001.58741258741,0.7507042797135965,16291.643356643357,0
400012382891,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400012394386,0,1,3,2,0,0,0,1,0,0,66466.33333333333,11644.792837239409,0.3707338652258995,0.22067665737292458,46833.333333333336,6737.12764380258,0,1,0.28677839851024206,172133.59251559252,0.7070784621651203,14487.796257796257,0
400012650185,0,2,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400012794769,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400012878795,0,1,2,1,0,1,0,1,0,0,105000.0,0.0,0.6464646464646465,0.0,4834.0,0.0,0,1,0.1991156963890936,33110.74789787494,0.7046991051710494,14310.804005503745,0
400012960845,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013012467,0,2,6,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013058751,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013080274,0,3,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013116899,0,1,6,2,0,0,0,1,0,0,13457.0,0.0,0.663575,0.0,6900.0,0.0,0,1,0.1098026734563972,14120.040816326531,0.5847984640660633,7058.45,0
400013212937,0,1,6,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013528005,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013564155,0,1,4,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013724469,0,1,4,1,0,0,0,1,0,1,32803.57142857143,31626.816297282294,0.22161490996567138,0.22120609452638554,7357.142857142857,770.6345119577815,0,1,0.38290199406024605,96766.14343317972,0.5317879128383818,12483.20018034265,0
400013730788,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013762922,0,2,5,2,0,0,0,1,0,0,69066.33333333333,43415.15498072073,0.4849543155364197,0.14932777262959931,3305.5555555555557,3687.2302194679987,1,1,0.20128755364806866,150930.8963110668,0.6385912740250819,16909.77068793619,0
400013768091,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400013844110,0,2,5,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400014050964,0,1,2,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400014080348,0,3,6,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400014198585,0,2,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400014230137,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400014310086,0,2,2,1,0,0,0,1,0,1,49300.0,34166.55284533886,0.19750231201592164,0.16639209733892346,7333.333333333333,2374.6344747958346,0,1,0.6924731182795699,102822.1373390558,0.5621341097973384,17431.75965665236,0
400014398582,0,2,3,2,0,1,0,0,0,0,104666.66666666667,104295.52030435226,0.37995779046503686,0.039214505444993705,5300.0,3844.4765573482173,1,1,0.1360787824529991,79711.86857142857,0.5017748231639293,14487.056,0
400014538462,0,2,4,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400014884244,0,1,2,1,0,0,0,1,0,1,67633.0,15633.427156790243,0.31280232418303533,0.214074332291287,20833.333333333332,5892.556509887896,0,1,0.2508816120906801,105037.20011305822,0.2374568590196206,19625.62521198417,0
400014962804,0,2,2,1,0,0,0,1,0,0,190000.0,0.0,0.0,0.0,64000.0,0.0,0,1,0.17656449553001277,138324.9552332913,0.013179060912588119,32716.720680958388,0
400014976751,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400015012953,0,1,5,3,1,1,0,0,0,1,15540.0,9684.39724505351,0.36964389534883724,0.2396783871540716,8125.0,892.6785535678562,0,1,0.2152261018889525,111978.71788413098,0.6880365118700542,15486.502994011977,0
400015206690,0,1,4,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400015532467,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400015572064,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400015702503,0,2,2,1,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400015820050,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016014298,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016102236,0,2,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016146588,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016176021,0,1,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016212834,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016324139,0,1,2,1,0,0,0,1,0,1,150000.0,0.0,0.6052631578947368,0.0,25500.0,0.0,0,1,0.26931818181818185,65219.87398373984,0.44715928833958213,13911.852032520324,0
400016348582,0,2,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016372875,0,1,6,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016490927,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016520007,0,2,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016718873,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016742962,0,1,2,1,1,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016758841,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016826209,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400016894221,0,2,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017008152,0,2,4,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017148362,0,2,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017250516,0,1,3,1,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017368696,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017410124,0,2,4,2,0,0,0,1,0,0,65165.0,60565.0,0.005,0.005,14000.0,1000.0,0,1,0.13023522662076878,114223.04512566641,0.18697945651728862,27429.506092916985,0
400017474158,0,1,4,2,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017542789,0,1,5,3,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017622644,0,0,0,0,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017638439,0,1,2,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017670199,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017688939,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017782251,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400017966716,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018008389,0,1,3,3,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018008399,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018042859,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018068851,0,1,2,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018096601,0,1,3,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018198253,0,1,3,2,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018286188,0,1,3,1,0,0,0,1,0,0,9000.0,0.0,0.0,0.0,6900.0,0.0,0,1,0.15104283471630411,31454.6647737756,0.06421228889525335,5768.037065130487,0
400018360023,0,1,1,1,0,0,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018366903,0,2,6,5,0,1,0,1,0,0,\N,\N,\N,\N,\N,\N,0,1,\N,\N,\N,\N,0
400018446086,0,2,2,2,0,0,0,0,0,0,139000.0,14000.0,0.16666666666666666,0.16666666666666666,10500.0,6500.0,1,1,0.30057803468208094,224059.30836305986,0.40051341334524354,19448.47086801427,0
