ato_create_date,order_create_date,order_number,order_buyer_id,freq_umid,abnormal_umid,earliest_abnormal_login,ip,useragent,acsdata_entrance,app_version,ipparse_ipisp,ipparse_ipcntryname,ipparse_ipprovname,logindata_logintype
2022-04-13 10:23:00,2022-04-06 02:22:23,839207316181995,10381995,WV17z5b2b932d41d62320000818089dd9,WV1az61ba9fc3645754ad000610001d2a,2022-04-06 13:23:06,140.213.75.117,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.93.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-04-12 10:23:56,2022-04-05 20:37:52,839001986434347,10434347,WV14z62046b8977670f990005f80265b9,WV17z5f74d1a13d870c8900052e00aebc,2022-04-05 20:18:14,114.125.246.62,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bvivo%3Bvivo+1820%29,native,6.96.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-03-18 11:00:31,2022-03-16 18:45:07,822159322941460,10441460,WV16z621a47d771d2b504000680018719,WV1ez622703754a4948eb0005ea00a367,2022-03-16 22:41:53,120.188.83.66,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.95.2,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-03-10 09:15:03,2022-03-10 06:30:01,810735437558408,10458408,WV1az60d272637f4e155b0005f1019329,WV14z61d7d89746998e5c0005fc0123c9,2022-03-10 08:40:31,114.122.234.73,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BXiaomi%3BM2003J15SC%29,native,6.92.0,telkomsel.com,印度尼西亚,东加里曼丹省,sms
2022-04-17 09:10:30,2022-04-16 19:41:20,849514576946354,10546354,WV11u5fcb66917fc8d9260007f9025b3b,WV17z624321bc0bea8a180005f400a45a,2022-04-16 22:46:01,116.206.35.13,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2043%29,native,6.96.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-05-06 14:34:43,2022-05-04 18:50:29,864736307746909,10646909,wV1cs61d7bc5e2b2a40490008e8267990,WV1az620ece776bdd646200074d013cdb,2022-05-06 12:08:16,182.1.184.175,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.99.1,telkomsel.com,印度尼西亚,中苏拉威西省,pass
2022-05-17 15:06:42,2022-05-10 10:25:47,868357994466308,11266308,WV17z613f0b03321198ad0005f600c1e6,WV10z625580203ac453db00060c0208e6,2022-05-13 18:26:47,36.70.19.189,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.99.1,telkom.co.id,印度尼西亚,,sms
2022-03-21 11:17:39,2022-02-04 14:14:04,794199363566706,11366706,WV11z5fde28de6adc2b260005a0016445,WV12z61f7c803652ca53000076201878e,2022-02-04 21:48:21,114.5.104.47,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.93.0,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-03-08 10:56:14,2022-03-07 06:20:58,815196355801309,11601309,WV1bz5c03fae067e08fe603e15de1d045,WV19z5e85a4c55ef605120009e401b44e,2022-03-07 19:54:06,182.1.199.243,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-12 09:46:56,2022-04-09 09:10:19,835097485111098,11611098,WV17z60a1377754395cf800061700227a,wV14s6225745573b9432f00093086f212,2022-03-07 10:56:29,139.255.131.163,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36",pc,\N,linknet.co.id,印度尼西亚,,3rd
2022-05-09 12:01:35,2022-05-09 01:15:12,860275251344878,12144878,WV1dz60900148377aaf400005be017961,WV14z6117ad2813bb84600006be0087a7,2022-05-09 12:06:07,114.125.191.200,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.99.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-21 12:25:51,2022-05-18 21:38:09,874133153109293,12709293,WV1az5d5c80457d6c366c00096b0b7657,WV19z6274e58e681cec7b00061e01e09e,2022-05-19 07:09:31,182.3.36.72,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+S2%29,native,7.0.0,telkomsel.com,印度尼西亚,,pass
2022-05-16 21:18:50,2022-05-16 21:36:42,872827704822293,12722293,WV14z607477f50e2ef0c30005fd01a433,WV1az620ece776bdd646200074d013cdb,2022-05-16 20:08:23,182.1.180.193,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.99.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-17 15:59:42,2022-04-28 13:16:06,862035950545396,12845396,WV1cz5fa661743417b3630004fa016fce,WV12z5fa0bc053af831c70004fc00a465,2022-04-28 14:26:14,114.125.184.201,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-26 13:32:20,2022-04-23 21:56:06,858138383046690,12846690,WV19z6144880a6d96c0660005fd0011a5,WV17z6137d358015b24170005cc01091e,2022-04-26 13:44:41,116.206.35.18,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2040%29,native,6.96.0,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-04-11 21:33:41,2022-04-11 15:50:01,837347465746948,12846948,WV1cz60d4c8513b88b8cb0005c60068c7,WV12z61b1d8e46ffe26b700060c021754,2022-04-11 16:17:10,114.125.217.45,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2111%29,native,6.74.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-19 15:50:20,2022-04-19 10:35:36,852181127445383,12945383,WV16z5fc50f430534204e00067700fd88,WV15z5e7400d067e9e18100094c0195d0,2022-04-19 16:06:51,116.206.35.9,MTOPSDK%2F3.1.1.7+%28Android%3B9%3Bvivo%3Bvivo+1902%29,native,6.83.1,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-04-01 09:41:13,2022-03-31 12:10:43,834166921921218,13121218,WV11z60f663671dace75e0005f700cad3,WV16z5d39b56e261769790008c66847b7,2022-03-31 12:36:03,202.67.42.11,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Bvivo%3Bvivo+1819%29,native,6.95.2,tri.co.id,印度尼西亚,南苏门答腊省,sms
2022-04-12 15:07:50,2022-04-04 02:18:17,837231995460708,13160708,WV1bz5fed530b3f761a980006180128da,wV18s60d048b4723002d300071266c022,2022-04-12 15:57:26,182.1.236.23,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.79 Safari/537.36",pc,\N,telkomsel.com,印度尼西亚,南苏门答腊省,pass
2022-05-03 18:43:48,2022-04-25 19:34:09,860035391078142,13378142,WV12z5e7c6044083f4ab900090101e127,WV10z625580203ac453db00060c0208e6,2022-05-03 15:41:08,103.213.128.20,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.99.1,mncplay.id,印度尼西亚,,sms
2022-03-19 11:49:45,2022-03-19 02:34:44,823827316814786,13414786,WV1cz5e4e5d1e2fb1aa2b000a2d027091,WV60000c761a8ba3420212cea01321a43,2022-03-19 09:46:07,114.125.251.189,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2209%29,native,6.92.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-03-28 14:24:26,2022-03-27 06:59:25,822871250715751,13715751,WV15u5b94264d43d67cc70007a844a629,WV14z61565b783fa77fae0005fe012eec,2022-03-27 15:31:52,114.5.108.98,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX3261%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-03-23 10:20:14,2022-03-21 17:03:58,825563962526548,13726548,WV19z5ff1c0df50d98e9a00057b01b276,WV14z6238453103848d9c00060a01c35d,2022-03-21 17:31:35,182.1.214.235,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1904%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-20 19:53:30,2022-04-15 09:07:28,840897458690034,13790034,WV1cu61be04e33588cbe50005e10098bd,WV12z5fa0bc053af831c70004fc00a465,2022-04-15 13:42:06,114.5.242.178,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Brealme%3BRMX2103%29,native,6.91.1,indosatooredoo.com,印度尼西亚,巴厘省,sms
2022-03-01 17:36:42,2022-03-01 06:21:21,803715082679815,13979815,WV1bz5f77cabb62f2501800053a0066db,wV10s62051a2b4c1ed17d0006ce47dc51,2022-02-10 22:00:56,139.192.176.153,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,pc,\N,linknet.co.id,印度尼西亚,,3rd
2022-04-25 21:04:14,2022-04-11 13:56:48,844225500380129,13980129,WV12z60d3b536370236100005ce013c53,WV10z625580203ac453db00060c0208e6,2022-04-25 22:52:01,202.80.217.119,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.98.0,mncplay.id,印度尼西亚,,sms
2022-03-10 16:41:59,2022-03-10 08:04:36,810761475425024,14425024,WV12u5bb3ab7c2abe3b0b0007a72bd683,WV1cz61c72e2d289df2920005ee008e2d,2022-03-10 12:26:52,114.4.222.136,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BRedmi+Note+8+Pro%29,native,6.95.2,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-03-20 10:04:12,2022-03-20 10:36:48,824644118869456,14569456,WV17z60cebad45c9644cb0006800153b3,WV1az60d82b4d09a96f35000658014892,2022-03-20 17:36:53,140.213.231.246,MTOPSDK%2F3.1.1.7+%28Android%3B10%3Bvivo%3BV2026%29,native,6.96.0,xl.co.id,印度尼西亚,楠榜省,3rd
2022-03-12 20:39:04,2022-03-12 18:33:52,812545485729400,15229400,WV1bz5c3d36a973a784aa0008e734881d,WV14z6117ad2813bb84600006be0087a7,2022-03-12 19:21:26,182.1.218.37,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.95.2,telkomsel.com,印度尼西亚,中苏拉威西省,pass
2022-04-06 10:51:04,2022-04-04 13:16:23,830806086433198,15433198,WV13z5d31b8e813d5dccf000922121828,WV14z624b63cc35f7054700061a00d48a,2022-04-05 05:33:41,182.2.228.84,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-01 15:26:24,2022-03-24 15:54:52,820895472512196,15612196,WV18z5df42e8a058fc839006889bcf36f,wV1as623c2f9c693fe8a80008d02f86c5,2022-03-24 16:45:37,110.137.192.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36 Edg/99.0.1150.46",pc,\N,telkom.co.id,印度尼西亚,西爪哇省,3rd
2022-04-11 22:39:11,2022-04-09 22:37:51,835748025214983,15614983,WV1az60304c6d0ae67b9000057200e02b,wV10s6253dd1d0720e3c20006a62fb2cb,2022-04-11 15:51:41,140.213.74.23,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.75 Safari/537.36",pc,\N,xl.co.id,印度尼西亚,东南苏拉威西省,sms
2022-03-22 18:08:47,2022-03-22 13:06:48,819340451849352,15749352,WV1az5fb3a557184235560004d9017f2e,WV10z614bec434ab031d10005fa00d399,2022-03-22 17:12:16,114.125.207.96,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2239%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,pass
2022-05-09 08:16:40,2022-03-27 01:13:51,829482343254577,15954577,WV1cz5b0816a20a9866b90008c60f17a6,WV1bz60f298564835eae0000754007ea7,2022-05-09 08:54:56,123.253.232.21,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A507FN%29,native,6.99.1,mncplay.id,印度尼西亚,中爪哇省,sms
2022-05-17 10:21:36,2022-05-14 12:56:21,871264365323582,16023582,WV15z5e506599133913a30009e000bbef,WV19z5e85a4c55ef605120009e401b44e,2022-05-15 22:28:47,114.125.205.245,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.99.1,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-11 11:16:08,2022-04-09 16:42:43,842478906933204,16033204,WV1ez5cd8491c209eb0c10008da2c636f,WV60179035f72df76202104633921ef91,2022-04-09 19:09:35,182.1.173.237,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BXiaomi%3BRedmi+8%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-07 21:25:52,2022-04-07 19:19:51,833735442019619,16419619,WV19z5e2fc87b4d625b620073fe03bbda,wV15s624eebd50720e3c20006a6d9dabc,2022-04-07 21:51:41,182.253.132.55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.75 Safari/537.36",pc,\N,biznetnetworks.com,印度尼西亚,巴厘省,pass
2022-05-01 14:45:55,2022-04-18 21:46:50,851731567017214,16717214,WV18u5fbd42a3412522990006c902cabb,WV10z625580203ac453db00060c0208e6,2022-04-27 09:50:36,110.138.187.12,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A325F%29,native,6.98.0,telkom.co.id,印度尼西亚,西爪哇省,sms
2022-03-07 11:28:48,2022-03-07 01:47:01,815158957165041,16865041,WV17u5f7db1a67fc8d9260007420367a6,WV19z5eaef37b3a9bb6ea0006fa005233,2022-03-07 11:19:10,182.1.212.252,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.94.3,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-04 14:43:32,2022-04-28 14:07:34,862059761252605,17152605,WV19z61e3757134a22e510005ec015ef3,WV13z612206212b9bab6d00060f00c3d5,2022-04-28 14:43:53,120.188.84.82,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2239%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-05-19 23:08:49,2022-05-20 00:05:40,867506409004319,17404319,WV12z5d7bbc9b0f6a857500099e182951,WV1bz60f298564835eae0000754007ea7,2022-05-20 00:04:45,123.253.232.9,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bsamsung%3BSM-A507FN%29,native,7.0.0,mncplay.id,印度尼西亚,中爪哇省,sms
2022-03-20 01:48:17,2022-03-19 21:34:47,817598632995816,17495816,WV17z60184bcd46e572860005f4013bb3,WV14z621b663c4ee97f5e0005eb00e641,2022-03-19 19:22:14,182.3.71.255,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BXiaomi%3BM2101K6G%29,native,6.94.3,telkomsel.com,印度尼西亚,占碑省,sms
2022-04-01 20:48:54,2022-04-01 19:40:26,828340023109857,17609857,WV1cz618fe9854d01371a0005b0007014,WV1cz61c72e2d289df2920005ee008e2d,2022-04-01 20:10:48,120.188.77.164,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BRedmi+Note+8+Pro%29,native,6.96.0,indosatooredoo.com,印度尼西亚,东南苏拉威西省,sms
2022-04-11 15:31:31,2022-04-11 14:31:45,837289842773285,18073285,WV14z615a6a6f645754ad000686016fe4,WV14z6117ad2813bb84600006be0087a7,2022-04-11 14:59:36,182.1.196.221,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-02-21 10:22:30,2022-02-18 09:45:40,803270353389869,18189869,WV1ez5c2c2d652f35a2c30008b83ac3a7,WV19z61fea0b8462635130006a1020a37,2022-02-19 07:24:36,114.5.102.207,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX3261%29,native,6.93.0,indosatooredoo.com,印度尼西亚,东爪哇省,sms
2022-02-28 21:37:39,2022-02-17 12:02:17,802724100623252,18623252,WV12z5fc4a1ea7c4b0e5e0005e1006013,WV14z61565b783fa77fae0005fe012eec,2022-02-22 13:22:10,120.188.80.165,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX3261%29,native,6.93.0,indosatooredoo.com,印度尼西亚,东加里曼丹省,sms
2022-03-11 16:43:27,2022-03-08 19:34:00,809728657525693,18825693,WV1bz61056540311ca19900060700fa02,WV14u5a56d83b5e73f9ab0007d06473d1,2022-03-08 10:01:35,223.255.229.1,MTOPSDK%2F3.1.1.7+%28Android%3B5.1.1%3BOPPO%3BF1fw%29,native,6.95.2,tri.co.id,印度尼西亚,,3rd
2022-03-05 14:34:37,2022-02-04 18:30:23,787667649525719,18825719,WV1dz5d05737b32720409000a42288624,WV12z61f7c803652ca53000076201878e,2022-02-05 07:18:53,114.5.104.47,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.93.0,indosatooredoo.com,印度尼西亚,南苏拉威西省,sms
2022-03-19 10:43:22,2022-03-19 10:32:06,817189446154898,19154898,WV13z5cc24c672ba1700b0008191ecbf9,WV14z62353ba72b965d4b0007800132ee,2022-03-19 10:53:51,114.79.38.138,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3MG%29,native,6.96.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-05-07 13:38:20,2022-05-06 22:34:17,866207586247523,19347523,WV1fz5fdf2e6b1d8036220005fd011e64,WV18z6274d6244b7b144b0005ff018454,2022-05-06 21:45:02,114.125.248.199,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bsamsung%3BSM-S908E%29,native,6.98.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-03-12 18:10:38,2022-03-12 18:03:02,812543224441414,19641414,WV10z609fd6b06ac9c7ea00061600be83,WV1cz621353f7342f64c100066500dde5,2022-03-12 17:45:47,114.10.24.28,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2111%29,native,6.95.2,indosatooredoo.com,印度尼西亚,,sms
2022-03-02 15:19:48,2022-03-02 14:26:06,811407799758814,19658814,WV1dz609ae40907ea96d40006250123bd,WV17z61397a9733a3872800060e011c97,2022-03-02 15:41:24,114.125.166.248,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3MG%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-19 14:14:59,2022-05-17 14:52:53,873222706324354,19724354,WV1ez60e99413779aed85000753002459,WV1ez627c0d05652ca53000064701e89e,2022-05-16 20:51:52,182.3.71.232,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BXiaomi%3BM2010J19CG%29,native,6.99.1,telkomsel.com,印度尼西亚,占碑省,sms
2022-04-25 15:30:59,2022-04-25 13:31:45,852595026528384,20328384,WV60061885fe43168102107cafd496c2c,WV11z61ea3bd8795376970005de007cef,2022-04-25 15:26:24,182.1.223.63,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3Bvivo%3Bvivo+1718%29,native,6.93.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-06 17:21:10,2022-05-05 20:08:02,858241434381953,20581953,WV12z5b82b0c135a641e1000844425891,WV1dz58cb9cda160ebc370008f2daa330,2022-05-05 20:33:53,140.213.227.39,MTOPSDK%2F3.1.1.7+%28Android%3B5.1.1%3BOPPO%3BA37f%29,native,6.98.0,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-05-10 09:00:02,2022-04-23 14:43:12,857791981428592,20728592,WV1cz6260b9a245db1c4500063d00a7e7,wV1cs6279c3dc14ab2d520006a88bcaae,2022-05-10 09:56:23,116.206.15.18,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",h5,\N,tri.co.id,印度尼西亚,西爪哇省,pass
2022-03-14 10:51:43,2022-03-07 13:51:21,815459791336549,21236549,WV1cz59b6741b63fb41e8000f57f6a97e,WV10z620816b90c5c3d7d00060902b029,2022-03-07 18:38:39,114.79.37.192,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX2180%29,native,6.94.2,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-04-02 11:39:37,2022-03-29 22:25:23,833027304708502,21408502,WV1dz5f82e25908b6f0f70004dd018694,WV1bz5cd95a8f5ac0a80400092805ccd6,2022-03-30 00:31:02,114.4.215.231,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+1819%29,native,6.93.0,indosatooredoo.com,印度尼西亚,,sms
2022-05-02 09:05:40,2022-05-01 14:04:25,863300718437924,21837924,WV11z5f7693ca616162ca00054d017076,WV10z616eba47592605990005e6015522,2022-05-01 23:02:43,140.213.178.10,MTOPSDK%2F3.1.1.7+%28Android%3B9%3BOPPO%3BCPH1923%29,native,6.55.1,xl.co.id,印度尼西亚,南苏拉威西省,sms
2022-02-27 18:03:43,2022-02-27 06:47:42,809023557669851,22169851,WV14z615662a6127acfc700061900bc3f,WV10z620816b90c5c3d7d00060902b029,2022-02-27 16:25:17,182.1.181.225,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX2180%29,native,6.94.2,telkomsel.com,印度尼西亚,中苏拉威西省,pass
2022-05-24 09:17:50,2022-05-23 21:22:44,869888877407423,23107423,WV14z5f5ac5bc602aa5be000557013a85,WV1az60cb53cb30ba05a80006620117b2,2022-05-23 17:42:30,140.213.64.170,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2219%29,native,7.0.0,xl.co.id,印度尼西亚,楠榜省,sms
2022-03-31 10:47:04,2022-03-31 09:28:22,827176047005323,23205323,WV16z5b290ba57c534bd20008599d20e1,WV1az61c5629c7618e97000060600d937,2022-03-31 10:01:26,114.125.202.142,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BXiaomi%3BM2006C3LG%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-07 12:41:47,2022-04-06 17:57:01,839770719375958,23575958,WV15z61f68a5c21523e530005c2014b42,wV1fs624e611f3e22d48800072fc4eb99,2022-04-07 12:38:00,182.1.216.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",pc,\N,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-03-13 21:51:52,2022-03-13 20:24:00,813265080546820,23646820,WV14z5fde09277e5e3e2e0005ad00ae57,WV60000e75f38bf72200b518633a29430,2022-03-13 21:29:38,114.79.39.100,MTOPSDK%2F3.1.1.7+%28Android%3B9%3Bvivo%3Bvivo+1727%29,native,6.95.2,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-03-28 15:04:40,2022-03-26 12:37:32,828976791979804,23879804,WV19z601a2d354a71b7a100051601037b,WV11z61fd481d13c41e4a0007830246d8,2022-03-26 12:24:58,140.213.146.127,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BRealme%3BRMX1821%29,native,6.87.0,xl.co.id,印度尼西亚,廖内省,3rd
2022-05-18 13:34:19,2022-05-18 14:04:16,873863535853617,24253617,WV19z5de787881f9c2e1700093902afcb,WV18z6212fa273e9f243100063301a441,2022-05-18 13:33:56,140.213.232.172,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3Bvivo+2007%29,native,6.95.2,xl.co.id,印度尼西亚,楠榜省,sms
2022-04-10 18:04:56,2022-04-10 17:27:39,836462602903541,24503541,WV1dz614ee91c384636710005db00872d,WV1ez60aa91c933a387280005fc0162f0,2022-04-10 18:53:08,114.79.37.134,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Bvivo%3BV2038%29,native,6.96.0,smartfren.com,印度尼西亚,南苏拉威西省,sms
2022-04-13 14:50:00,2022-03-21 03:48:02,825172506920923,24920923,WV1cz5b83947d62b0a42600080f2779fa,WV14z5f34dd83101b85fc0006eb00b8bf,2022-03-28 16:15:35,182.3.5.255,MTOPSDK%2F3.1.1.7+%28Android%3B8.1.0%3BOPPO%3BCPH1909%29,native,6.96.0,telkomsel.com,印度尼西亚,亚齐特区,3rd
2022-04-14 14:58:20,2022-04-13 01:46:08,838727264414346,25114346,WV12z5ff0c03050d88d6d00058f008be0,WV14z6117ad2813bb84600006be0087a7,2022-04-13 02:15:29,114.125.168.229,MTOPSDK%2F3.1.1.7+%28Android%3B12%3Bvivo%3BV2050%29,native,6.96.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-19 14:19:47,2022-04-19 01:16:12,844756299395687,25195687,WV18z5f1e1757155ed4ea0007d70113e9,WV19z5e85a4c55ef605120009e401b44e,2022-04-19 12:02:45,114.125.219.90,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,6.98.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-22 10:22:28,2022-04-21 12:11:33,847859672878580,25378580,WV1az608e5113609d2c150005fa006d85,WV10z614bec434ab031d10005fa00d399,2022-04-20 23:52:30,182.1.184.174,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH2239%29,native,6.98.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-04-20 16:22:38,2022-04-20 13:23:06,846533064738872,25638872,WV16z5ed7ec0b2854dc1e01545801ee51,WV1az6209c6ff7c9e92db0005f702466c,2022-04-19 22:26:08,182.3.69.39,MTOPSDK%2F3.1.1.7+%28Android%3B11%3Brealme%3BRMX3231%29,native,6.96.0,telkomsel.com,印度尼西亚,南苏门答腊省,sms
2022-04-04 09:38:50,2022-04-03 20:06:52,836997537435679,25935679,WV1fu5a46e36f60e62b0300076e0d711d,WV18z6249069b65f008f30005d4017bdb,2022-04-04 10:05:10,114.5.222.119,MTOPSDK%2F3.1.1.7+%28Android%3B10%3BOPPO%3BCPH1931%29,native,6.96.0,indosatooredoo.com,印度尼西亚,,sms
2022-05-20 19:11:20,2022-05-17 12:10:20,865752684987457,26587457,WV16z61f797542a9a723100075e01b6e6,WV19z5e85a4c55ef605120009e401b44e,2022-05-18 11:42:47,182.1.203.149,MTOPSDK%2F3.1.1.7+%28Android%3B11%3BOPPO%3BCPH2043%29,native,7.0.0,telkomsel.com,印度尼西亚,中苏拉威西省,sms
2022-05-07 16:09:38,2022-04-20 12:23:59,846465218177841,26677841,WV11u5a64297d70e005c90007dd936bab,wV1fs6272c1684efe89ab0006df1e9f49,2022-05-05 02:12:12,182.2.70.219,"Mozilla/5.0 (Linux; Android 10; SM-A600G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.58 Mobile Safari/537.36",h5,\N,telkomsel.com,印度尼西亚,中爪哇省,pass
